Hypervisor vendor:               KVM
Virtualization type:             full
Driver: , governor: 
Vendor ID: AuthenticAMD
Model name: AMD EPYC 7J13 64-Core Processor
Using timer: clock
Welcome to uarch-bench (509d737)
Supported CPU features: SSE3 PCLMULQDQ SSSE3 FMA CX16 SSE4_1 SSE4_2 MOVBE POPCNT AES AVX RDRND TSC_ADJ BMI1 AVX2 BMI2 RDSEED ADX CLFLUSHOPT CLWB SHA
Pinned to CPU 0
Median CPU speed: 3.241 GHz
Running benchmarks groups using timer clock

** Running group branch/x86/indirect : Indirect branch benchmarks **
                               Benchmark    Cycles     Nanos
       20 uncond jumps by 8 then 8 bytes     20.98      6.47
     20 uncond jumps by 16 then 16 bytes     20.98      6.47
     20 uncond jumps by 32 then 32 bytes     20.98      6.47
     20 uncond jumps by 64 then 64 bytes     20.98      6.47
            20 indirect jumps by 8 bytes    303.64     93.67
           20 indirect jumps by 16 bytes    303.46     93.62
           20 indirect jumps by 32 bytes    302.67     93.37
           20 indirect jumps by 64 bytes    302.67     93.37
                       indirect variable     39.36     12.14
               Load rename/alloc latency     30.84      9.52
                LEA rename/alloc latency     28.98      8.94
Finished in 154 ms (branch/x86/indirect)

** Running group call : Call/ret benchmarks **
                               Benchmark    Cycles     Nanos
                      calls sparsed by 0      4.12      1.27
                      calls sparsed by 1      4.18      1.29
                      calls sparsed by 2      4.12      1.27
                      calls sparsed by 3      4.25      1.31
                      calls sparsed by 4      4.31      1.33
                      calls sparsed by 5      5.00      1.54
                      calls sparsed by 6      6.00      1.85
                      calls sparsed by 7      6.99      2.16
                      calls chained by 0      4.06      1.25
                      calls chained by 1      4.06      1.25
                      calls chained by 2      4.06      1.25
                      calls chained by 3      4.06      1.25
                     calls to pushpop fn      4.12      1.27
                     calls to addrsp0 fn      4.12      1.27
                     calls to addrsp8 fn      4.12      1.27
Finished in 118 ms (call)

** Running group cpp : Tests written in C++ **
                               Benchmark    Cycles     Nanos
Dependent    32b / 64b  inline divisions     12.99      4.01
Independent  32b / 64b  inline divisions      6.99      2.16
Dependent    64b / 64b  inline divisions     16.98      5.24
Independent  64b / 64b  inline divisions      7.99      2.47
Dependent   128b / 64b  inline divisions     14.99      4.62
Independent 128b / 64b  inline divisions      7.00      2.16
                gettimeofday() libc call    119.92     36.99
                               crc8 loop      6.08      1.87
        Sum 16-bit halves of array elems      2.85      0.88
                    Four multiplications      4.05      1.25
                 Chained multiplications      3.04      0.94
       Chained multiplications, 4 chains      1.01      0.31
               Indirect adds from memory      2.03      0.63
       Indirect adds from memory, tricky      2.03      0.63
                 Linked-list w/ sentinel      9.95      3.07
                    Linked-list w/ count      9.99      3.08
Finished in 9527 ms (cpp)

** Running group memory/cpp/store : Strided stores **
                               Benchmark    Cycles     Nanos
 8 bit stores to same location                0.58      0.18
 8 bit stores, stride   1, size    4 KiB      0.58      0.18
        two missaligned stores offset 41      2.49      0.77
        two missaligned stores offset 42      2.49      0.77
        two missaligned stores offset 43      2.49      0.77
        two missaligned stores offset 44      2.49      0.77
        two missaligned stores offset 45      2.49      0.77
        two missaligned stores offset 46      2.50      0.77
        two missaligned stores offset 47      2.50      0.77
        two missaligned stores offset 48      2.49      0.77
        two missaligned stores offset 49      2.49      0.77
        two missaligned stores offset 50      2.49      0.77
        two missaligned stores offset 51      2.49      0.77
        two missaligned stores offset 52      2.49      0.77
        two missaligned stores offset 53      2.49      0.77
        two missaligned stores offset 54      2.49      0.77
        two missaligned stores offset 55      2.49      0.77
        two missaligned stores offset 56      2.49      0.77
        two missaligned stores offset 57      2.99      0.92
        two missaligned stores offset 58      2.99      0.92
        two missaligned stores offset 59      2.99      0.92
        two missaligned stores offset 60      2.98      0.92
        two missaligned stores offset 61      2.99      0.92
        two missaligned stores offset 62      3.49      1.08
        two missaligned stores offset 63      3.49      1.08
        two missaligned stores offset 64      2.99      0.92
Finished in 36 ms (memory/cpp/store-alignment)

** Running group studies/memory/store-volatile : 64-bit store study **
                               Benchmark    Cycles     Nanos
                      64-bit store study      1.07      0.33
       uint64_t stores with gaps 0_0_0_0      0.51      0.16
       uint64_t stores with gaps 0_1_0_1      0.51      0.16
       uint64_t stores with gaps 0_2_4_6      0.51      0.16
         uint64_t stores with gaps 0_xxx      0.51      0.16
       uint32_t stores with gaps 0_1_0_1      0.50      0.15
       uint32_t stores with gaps 0_2_4_6      0.50      0.15
     uint32_t stores with gaps 0_16_0_16      1.00      0.31
    uint32_t stores with gaps 0_16_16_16      0.50      0.15
    uint32_t stores with gaps 0_16_17_18      0.50      0.15
Finished in 7 ms (studies/memory/store-volatile)

** Running group transcendental : Timing math.h functions **
                               Benchmark    Cycles     Nanos
                log(double x) throughput     84.43     26.05
                exp(double x) throughput     78.92     24.35
                pow(double x) throughput    132.67     40.93
                   log(double x) latency     90.42     27.89
                   exp(double x) latency     78.96     24.36
                   pow(double x) latency    133.19     41.09
Finished in 649 ms (transcendental)

** Running group decode : Decode tests **
                               Benchmark    Cycles     Nanos
              Decode 3-3-3-3-4 byte nops      0.25      0.08
            Decode 3-3-3-3-2-2 byte nops      0.25      0.08
          Decode 3-3-3-3-2-1-1 byte nops      0.25      0.08
              Decode 3-3-3-3-3 byte nops      0.25      0.08
                   Decode 16x1 byte nops      0.25      0.08
                    Decode 8x2 byte nops      0.25      0.08
                    Decode 4x4 byte nops      0.25      0.08
                  Decode 6-6-4 byte nops      0.34      0.10
                    Decode 8-8 byte nops      0.51      0.16
          Decode 8-8-3-3-3-3-4 byte nops      0.29      0.09
            Decode 8-8-4-4-4-4 byte nops      0.34      0.10
          Decode 33334x10, 556x10 blocks      1.07      0.33
                                 monoid2      0.24      0.07
                                 monoid3      0.24      0.07
                      decode_complex_211      1.00      0.31
                     decode_complex_2111      1.00      0.31
                    decode_complex_21111      1.01      0.31
                       decode_complex_31      0.50      0.15
                      decode_complex_311      0.67      0.21
                     decode_complex_3111      1.00      0.31
                 nested loops offset: 35      1.02      0.31
                 nested loops offset: 36      2.04      0.63
                 nested loops offset: 48      2.02      0.62
                 nested loops offset: 49      1.02      0.31
Finished in 1160 ms (decode)

** Running group basic : Basic Benchmarks **
                               Benchmark    Cycles     Nanos
                     Dependent add chain      1.00      0.31
                   Independent add chain      0.25      0.08
                  Dependent imul 64->128      3.01      0.93
                   Dependent imul 64->64      3.01      0.93
                Independent imul 64->128      1.00      0.31
                 Independent imul 64->64      1.00      0.31
                    Same location stores      0.50      0.15
                Disjoint location stores      0.50      0.15
                Dependent push/pop chain      1.00      0.31
              Independent push/pop chain      1.00      0.31
     Back-to-back call of empty function      4.12      1.27
            64-bit dependent div 1/1 = 1     11.06      3.41
           64-bit dependent idiv 1/1 = 1     11.07      3.41
                 same location inc [mem]      1.00      0.31
              same location add [mem], 1      1.00      0.31
                   multiple add [mem], 1      1.01      0.31
                   1 dependent add chain      1.00      0.31
                   2 dependent add chain      1.00      0.31
                   3 dependent add chain      1.00      0.31
                   4 dependent add chain      1.01      0.31
                   5 dependent add chain      1.27      0.39
             128 consecutive 1-byte nops      0.17      0.05
             128 consecutive 2-byte nops      0.17      0.05
            128 consecutive xor eax, eax      0.17      0.05
                         6 adds, 0 loads      0.25      0.08
                         6 adds, 1 loads      0.21      0.07
                         6 adds, 2 loads      0.19      0.06
                         6 adds, 3 loads      0.19      0.06
                         6 adds, 4 loads      0.20      0.06
                         6 adds, 5 loads      0.19      0.06
                         6 adds, 6 loads      0.17      0.05
         Simple addressing pointer chase      4.03      1.24
        Complex addressing pointer chase      5.03      1.55
        Simple pointer chase FS override      5.03      1.55
       Complex pointer chase FS override      5.03      1.55
           back-to-back rdtsc throughput     36.33     11.21
          back-to-back rdtscp throughput     69.71     21.51
Finished in 2368 ms (basic)

** Inverse throughput for load/16-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
 16 :     1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
 32 :     1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
 48 :     1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0

** Inverse throughput for load/32-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 16 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 32 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 48 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.7  0.7  0.7

** Inverse throughput for load/64-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 16 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 32 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 48 :     0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.7  0.7  0.7  0.7  0.7  0.7  0.7

** Inverse throughput for load/128-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 16 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 32 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 48 :     0.5  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0

** Inverse throughput for load/256-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 16 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 32 :     0.5  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
 48 :     1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0

** Inverse throughput for store/16-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 16 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  5.0
 32 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 48 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  5.0

** Inverse throughput for store/32-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 16 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  5.0  5.0  5.0
 32 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 48 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  5.0  5.0  5.0

** Inverse throughput for store/64-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 16 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  5.0  5.0  5.0  2.0  5.0  5.0  5.0
 32 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5
 48 :     0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  5.0  5.0  5.0  2.0  5.0  5.0  5.0

** Inverse throughput for store/128-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
 16 :     1.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0
 32 :     1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0  1.0
 48 :     1.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0

** Inverse throughput for store/256-bit **
offset      0    1    2    3    4    5    6    7    8    9   10   11   12   13   14   15
  0 :     1.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0
 16 :     2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0
 32 :     1.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0
 48 :     2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0  2.0  5.0  5.0  5.0

** Running group misc/matt : From Twitter **
                               Benchmark    Cycles     Nanos
                              BM_mov_reg      1.03      0.32
                              BM_mov_imm      1.00      0.31
                       BM_mov_reg_inline      1.00      0.31
                       BM_mov_imm_inline      1.00      0.31
Finished in 4 ms (misc/matt)

** Running group misc : Miscellaneous tests **
                               Benchmark    Cycles     Nanos
                         32-bit add-loop      2.02      0.62
                         64-bit add-loop      2.02      0.62
              Can port7 be used by loads      1.31      0.40
                    Test micro-fused add      1.00      0.31
                           Add-JO fusion      1.00      0.31
                      adc reg, 0 latency      1.00      0.31
                      adc reg, 1 latency      1.00      0.31
                adc reg,zero-reg latency      1.00      0.31
                   adc reg, 0 throughput      0.34      0.10
                   adc reg, 1 throughput      0.34      0.10
             adc reg,zero-reg throughput      0.34      0.10
                            Flag merge 1      1.00      0.31
                            Flag merge 2      1.00      0.31
                            Flag merge 3      1.00      0.31
                            Flag merge 4      1.00      0.31
                            Flag merge 5      1.00      0.31
                       Flag merge cmovbe      1.00      0.31
                        Flag merge cmovc      1.00      0.31
            Flag merge cmovbe (no merge)      1.00      0.31
               Flag merge macro-fuse and      1.00      0.31
                Suggested by David Schor      1.00      0.31
           Double not-taken macro fusion      0.50      0.15
              Double macro fusion (MITE)      0.57      0.18
                          Tight dec loop      1.00      0.31
                Tight dec loop taken jmp      2.00      0.62
              Tight dec loop untaken jmp      1.00      0.31
                     Loop weirdness fast      2.99      0.92
                    adc add chain 32-bit      1.03      0.32
                    adc add chain 64-bit      1.03      0.32
              Store LSD weirdness, mov 0      2.01      0.62
           Store LSD weirdness, xor zero      2.01      0.62
                         8 chained moves      1.99      0.62
                  8 chained movs and inc      3.99      1.23
Finished in 1276 ms (misc)

** Running group dendibakh : Fusion tests from dendibakh blog **
                               Benchmark    Cycles     Nanos
              Crosses 64-byte i-boundary    271.74     83.83
             No cross 64-byte i-boundary    144.84     44.68
                        Fused (original)      0.98      0.30
                     Fused (simple addr)      1.08      0.33
          Fused (add [reg + reg * 4], 1)      0.98      0.30
                    Fused (add [reg], 1)      1.08      0.33
                      Unfused (original)      0.98      0.30
                         Fused summation      2.03      0.63
                       Unfused summation      0.99      0.30
Finished in 5 ms (dendibakh)

** Running group bmi : BMI false-dependency tests **
                               Benchmark    Cycles     Nanos
                    dest-dependent tzcnt      0.50      0.15
                    dest-dependent lzcnt      0.25      0.08
                   dest-dependent popcnt      0.25      0.08
Finished in 14 ms (bmi)

** Running group misc/retpoline : retpoline tests **
                               Benchmark    Cycles     Nanos
             Dense retpoline call  pause     28.45      8.78
             Dense retpoline call lfence     28.27      8.72
               Dense indirect pred calls     23.60      7.28
             Dense indirect unpred calls     19.62      6.05
          Sparse retpo indep call  pause      0.00      0.00
          Sparse retpo indep call lfence      0.02      0.01
            Sparse retpo dep call  pause     17.24      5.32
            Sparse retpo dep call lfence     17.09      5.27
Finished in 797 ms (misc/retpoline)

** Running group avx512 : AVX512 stuff **
                               Benchmark    Cycles     Nanos
                kreg-GP rountrip latency Skipped because hardware doesn't support required features: [AVX512F]
    kreg-GP roundtrip + nonzeroing kxorb Skipped because hardware doesn't support required features: [AVX512F]
       kreg-GP roundtrip + zeroing kxorb Skipped because hardware doesn't support required features: [AVX512F]
         kreg-GP roundtrip + mov from GP Skipped because hardware doesn't support required features: [AVX512F]
Finished in 0 ms (avx512)

** Running group studies/vzeroall : VZEROALL weirdness **
                               Benchmark    Cycles     Nanos
                 vpaddq zmm0, zmm0, zmm0 Skipped because hardware doesn't support required features: [AVX512F]
                 vpaddq zmm0, zmm1, zmm0 Skipped because hardware doesn't support required features: [AVX512F]
                vpaddq zmm0, zmm16, zmm0 Skipped because hardware doesn't support required features: [AVX512F]
   vpxor zmm16; vpaddq zmm0, zmm16, zmm0 Skipped because hardware doesn't support required features: [AVX512F]
                 vpaddq ymm0, ymm0, ymm0      1.00      0.31
                 vpaddq ymm0, ymm1, ymm0      1.00      0.31
                 vpaddq xmm0, xmm0, xmm0      1.00      0.31
                 vpaddq xmm0, xmm1, xmm0      1.00      0.31
                        paddq xmm0, xmm0      1.00      0.31
                        paddq xmm0, xmm1      1.00      0.31
Finished in 65 ms (studies/vzeroall)

** Running group studies/movd : movd weirdness **
                               Benchmark    Cycles     Nanos
                roundtrip mov + vpor xmm      7.03      2.17
                roundtrip mov + vpor ymm    263.25     81.21
Finished in 2923 ms (studies/movd)

** Running group studies/repm : repm **
                               Benchmark    Cycles     Nanos
               stosb to 1024 byte region    139.90     43.16
Finished in 15 ms (studies/repm)

** Running group memory/load-parallel : Random(ish) parallel loads from fixed-size regions **
                               Benchmark    Cycles     Nanos
                    16-KiB parallel load      0.45      0.14
                    24-KiB parallel load      0.45      0.14
                    30-KiB parallel load      0.45      0.14
                    31-KiB parallel load      0.45      0.14
                    32-KiB parallel load      0.45      0.14
                    33-KiB parallel load      0.45      0.14
                    34-KiB parallel load      0.46      0.14
                    35-KiB parallel load      0.47      0.14
                    40-KiB parallel load      0.91      0.28
                    48-KiB parallel load      2.02      0.62
                    56-KiB parallel load      2.02      0.62
                    64-KiB parallel load      2.02      0.62
                    80-KiB parallel load      2.02      0.62
                    96-KiB parallel load      2.02      0.62
                   112-KiB parallel load      2.02      0.62
                   128-KiB parallel load      2.02      0.62
                   196-KiB parallel load      2.02      0.62
                   252-KiB parallel load      2.02      0.62
                   256-KiB parallel load      2.02      0.62
                   260-KiB parallel load      0.45      0.14
                   384-KiB parallel load      2.03      0.63
                   512-KiB parallel load      2.27      0.70
                  1024-KiB parallel load      2.83      0.87
                  2048-KiB parallel load      2.29      0.71
Finished in 3080 ms (memory/load-parallel)

** Running group memory/store-parallel : Parallel stores to fixed-size regions **
                               Benchmark    Cycles     Nanos
                   16-KiB parallel store      1.01      0.31
                   24-KiB parallel store      1.01      0.31
                   30-KiB parallel store      1.01      0.31
                   31-KiB parallel store      1.01      0.31
                   32-KiB parallel store      1.01      0.31
                   33-KiB parallel store      1.06      0.33
                   34-KiB parallel store      1.26      0.39
                   35-KiB parallel store      1.18      0.36
                   40-KiB parallel store      1.52      0.47
                   48-KiB parallel store      2.07      0.64
                   56-KiB parallel store      2.14      0.66
                   64-KiB parallel store      2.14      0.66
                   80-KiB parallel store      2.14      0.66
                   96-KiB parallel store      2.13      0.66
                  112-KiB parallel store      2.13      0.66
                  128-KiB parallel store      2.14      0.66
                  196-KiB parallel store      2.14      0.66
                  252-KiB parallel store      2.13      0.66
                  256-KiB parallel store      2.13      0.66
                  260-KiB parallel store      1.01      0.31
                  384-KiB parallel store      2.06      0.64
                  512-KiB parallel store      2.35      0.73
                 1024-KiB parallel store      2.83      0.87
                 2048-KiB parallel store      2.46      0.76
Finished in 3703 ms (memory/store-parallel)

** Running group memory/prefetch-parallel : Parallel prefetches from fixed-size regions **
                               Benchmark    Cycles     Nanos
              16-KiB parallel prefetcht0      0.44      0.13
              16-KiB parallel prefetcht1      0.44      0.13
              16-KiB parallel prefetcht2      0.44      0.13
             16-KiB parallel prefetchnta      0.44      0.13
              32-KiB parallel prefetcht0      0.44      0.13
              32-KiB parallel prefetcht1      0.44      0.13
              32-KiB parallel prefetcht2      0.44      0.13
             32-KiB parallel prefetchnta      0.44      0.13
              64-KiB parallel prefetcht0      0.55      0.17
              64-KiB parallel prefetcht1      0.55      0.17
              64-KiB parallel prefetcht2      0.55      0.17
             64-KiB parallel prefetchnta      0.55      0.17
             128-KiB parallel prefetcht0      1.00      0.31
             128-KiB parallel prefetcht1      1.00      0.31
             128-KiB parallel prefetcht2      1.00      0.31
            128-KiB parallel prefetchnta      1.00      0.31
             256-KiB parallel prefetcht0      1.00      0.31
             256-KiB parallel prefetcht1      1.00      0.31
             256-KiB parallel prefetcht2      1.00      0.31
            256-KiB parallel prefetchnta      1.00      0.31
             512-KiB parallel prefetcht0      1.03      0.32
             512-KiB parallel prefetcht1      1.03      0.32
             512-KiB parallel prefetcht2      1.04      0.32
            512-KiB parallel prefetchnta      1.03      0.32
            2048-KiB parallel prefetcht0      1.00      0.31
            2048-KiB parallel prefetcht1      1.00      0.31
            2048-KiB parallel prefetcht2      1.03      0.32
           2048-KiB parallel prefetchnta      1.03      0.32
            4096-KiB parallel prefetcht0      1.06      0.33
            4096-KiB parallel prefetcht1      1.06      0.33
            4096-KiB parallel prefetcht2      1.06      0.33
           4096-KiB parallel prefetchnta      1.00      0.31
            8192-KiB parallel prefetcht0      1.07      0.33
            8192-KiB parallel prefetcht1      1.07      0.33
            8192-KiB parallel prefetcht2      1.06      0.33
           8192-KiB parallel prefetchnta      1.04      0.32
           32768-KiB parallel prefetcht0      1.08      0.33
           32768-KiB parallel prefetcht1      1.08      0.33
           32768-KiB parallel prefetcht2      1.08      0.33
          32768-KiB parallel prefetchnta      1.03      0.32
Finished in 460 ms (memory/prefetch-parallel)

** Running group memory/pointer-chase : Pointer-chasing **
                               Benchmark    Cycles     Nanos
  Simple addressing chase, half diffpage      4.03      1.24
Simple addressing chase, different pages      4.02      1.24
     Simple addressing chase with ALU op      5.03      1.55
                   load5 -> load4 -> alu      9.07      2.80
                   load4 -> load5 -> alu      9.07      2.80
        8 parallel simple pointer chases      4.00      1.23
      10 parallel complex pointer chases      4.00      1.23
        10 parallel mixed pointer chases      4.00      1.23
Finished in 451 ms (memory/pointer-chase)

** Running group memory/load-serial : Random serial loads from fixed-size regions **
                               Benchmark    Cycles     Nanos
                     16-KiB serial loads      4.00      1.23
                     24-KiB serial loads      4.00      1.23
                     30-KiB serial loads      4.00      1.23
                     31-KiB serial loads      4.00      1.23
                     32-KiB serial loads      4.06      1.25
                     33-KiB serial loads      5.17      1.60
                     34-KiB serial loads      5.64      1.74
                     35-KiB serial loads      7.17      2.21
                     40-KiB serial loads     11.85      3.66
                     48-KiB serial loads     11.97      3.69
                     56-KiB serial loads     11.99      3.70
                     64-KiB serial loads     12.00      3.70
                     80-KiB serial loads     12.02      3.71
                     96-KiB serial loads     12.02      3.71
                    112-KiB serial loads     12.04      3.71
                    128-KiB serial loads     12.04      3.72
                    196-KiB serial loads     12.03      3.71
                    252-KiB serial loads     12.04      3.71
                    256-KiB serial loads     12.04      3.71
                    260-KiB serial loads     12.03      3.71
                    384-KiB serial loads     12.04      3.71
                    512-KiB serial loads     13.61      4.20
                   1024-KiB serial loads     38.83     11.98
                   2048-KiB serial loads     42.66     13.16
Finished in 326 ms (memory/load-serial)

** Running group memory/load-serial-crossing : Cacheline crossing loads from fixed-size regions **
                               Benchmark    Cycles     Nanos
                      8-KiB serial loads      5.00      1.54
                     16-KiB serial loads      5.00      1.54
                     32-KiB serial loads      5.21      1.61
                     64-KiB serial loads     13.02      4.02
                    128-KiB serial loads     13.98      4.31
                    256-KiB serial loads     14.13      4.36
                    512-KiB serial loads     17.22      5.31
                   1024-KiB serial loads     48.38     14.92
                   2048-KiB serial loads     51.35     15.84
Finished in 198 ms (memory/load-serial-crossing)

** Running group memory/bandwidth/load : Linear loads **
                               Benchmark    Cycles     Nanos
                4-KiB touch 1 byte in CL      1.06      0.33
       4-KiB  32-bit loads (time per CL)      5.95      1.83
       4-KiB  64-bit loads (time per CL)      3.26      1.01
       4-KiB 128-bit loads (time per CL)      2.03      0.63
       4-KiB 256-bit loads (time per CL)      1.06      0.33
       4-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
                8-KiB touch 1 byte in CL      1.13      0.35
       8-KiB  32-bit loads (time per CL)      5.82      1.80
       8-KiB  64-bit loads (time per CL)      3.15      0.97
       8-KiB 128-bit loads (time per CL)      2.10      0.65
       8-KiB 256-bit loads (time per CL)      1.15      0.35
       8-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
               16-KiB touch 1 byte in CL      1.07      0.33
      16-KiB  32-bit loads (time per CL)      5.75      1.77
      16-KiB  64-bit loads (time per CL)      3.07      0.95
      16-KiB 128-bit loads (time per CL)      2.05      0.63
      16-KiB 256-bit loads (time per CL)      1.07      0.33
      16-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
               32-KiB touch 1 byte in CL      1.03      0.32
      32-KiB  32-bit loads (time per CL)      6.76      2.09
      32-KiB  64-bit loads (time per CL)      3.12      0.96
      32-KiB 128-bit loads (time per CL)      2.04      0.63
      32-KiB 256-bit loads (time per CL)      1.05      0.32
      32-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
               64-KiB touch 1 byte in CL      2.00      0.62
      64-KiB  32-bit loads (time per CL)      6.94      2.14
      64-KiB  64-bit loads (time per CL)      4.11      1.27
      64-KiB 128-bit loads (time per CL)      2.33      0.72
      64-KiB 256-bit loads (time per CL)      2.00      0.62
      64-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
              128-KiB touch 1 byte in CL      2.00      0.62
     128-KiB  32-bit loads (time per CL)      6.90      2.13
     128-KiB  64-bit loads (time per CL)      4.08      1.26
     128-KiB 128-bit loads (time per CL)      2.57      0.79
     128-KiB 256-bit loads (time per CL)      2.00      0.62
     128-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
              256-KiB touch 1 byte in CL      2.00      0.62
     256-KiB  32-bit loads (time per CL)      6.86      2.12
     256-KiB  64-bit loads (time per CL)      4.07      1.25
     256-KiB 128-bit loads (time per CL)      2.30      0.71
     256-KiB 256-bit loads (time per CL)      2.00      0.62
     256-KiB 512-bit loads (time per CL) Skipped because hardware doesn't support required features: [AVX512F]
              512-KiB touch 1 byte in CL      2.21      0.68
